N,Repetition,Rate_TUM,Rate_Random,Rate_EPA
10,460,1.2033544416153268,0.6049878789601125,1.0029149649050706
10,461,1.2698617130340104,0.44717700968038815,0.9781281279222169
10,462,4.928495579442462,2.8092000960744334,4.626925632102552
10,463,3.564516022057978,1.7849306126885545,3.0553532809435953
10,464,2.2842035882892597,0.9183720607006057,1.785096112649674
10,465,1.1528844209909075,1.1767395729421162,0.9578751730007219
10,466,0.7442099483007625,0.5016324838655016,0.6533586871546243
10,467,4.202178864927935,2.5102427705119386,2.8501370797694756
10,468,0.7981836092035646,0.5458993167322661,0.5540234337060511
10,469,7.560205061659139,2.4452475717183413,7.0777977379307195
10,470,0.9086779952492934,0.35959182415790236,0.756156262751719
10,471,1.8888442058862196,1.228071783357146,1.5601912803384856
10,472,0.8240312049529026,0.2440621041375828,0.7276005478109944
10,473,3.1880172782111105,1.642527778464451,2.706022006291928
10,474,0.6357300622050018,0.370738438004169,0.5732430128016082
10,475,1.9233731822105127,0.5204836632314358,1.4784840422687135
10,476,5.621364916415075,1.3446288859180235,5.291190074069947
10,477,3.1355270892275735,0.7629902134027255,2.2326655446213097
10,478,2.419992062504907,0.9610554543585349,2.1934188387999107
10,479,2.5976925695757114,0.8879039714605278,1.9939350530253142
10,480,0.8258855765686113,0.3532325259547708,0.6318302886432104
10,481,0.3913161385134572,0.18445157237352663,0.3912347659569801
10,482,0.8660851507905278,0.7849055543035546,0.72675793660294
10,483,3.195004638133239,2.3043414385608316,2.587366138608938
10,484,1.0522145760681085,0.4724613467347143,0.7029932465841735
10,485,1.472781569684014,1.1634234518785342,1.237867594392965
10,486,1.733571001290028,0.980448114908381,1.3297398771671407
10,487,0.9628549761488397,0.7157887063602175,0.7076715337387699
10,488,2.767906229672116,0.9110986109534748,1.6727474580870396
10,489,1.3250821649636964,0.49476002165049365,0.9778516132476293
10,490,13.267637342068545,6.39060118154741,12.033877653393535
10,491,3.0925673657220014,1.39655406950595,2.554162623752941
10,492,1.7343737199680167,0.597824581026501,1.4357211826023057
10,493,0.45393077522689146,0.19997517629758516,0.39340091162727353
10,494,0.9140835357933148,0.2548143616234123,0.7625796481985421
10,495,1.4779964039166926,1.3129114829964958,1.1207224773809554
10,496,3.7574707076699694,1.3628298166315873,3.170176457232426
10,497,1.459870348035948,0.5620617720776824,1.0677724504812989
10,498,3.4989446927161354,1.9753003297038576,3.0651628668461144
10,499,2.755757293910471,0.844402200676521,1.89573585406107
10,500,1.3331540902000345,1.0642675684407448,1.1086707193002507
10,501,4.767758152442967,2.382608452486453,4.077980757745925
10,502,2.3586730408530134,0.47497834512893616,1.9212593873826966
10,503,7.409174036767865,4.384367774022635,6.944358525931395
10,504,1.0836185035725898,0.8624696047358783,0.9083245704697993
10,505,0.4704541839363747,0.24850148326164287,0.38293490830505594
